,id,created_with,entity_type,photo_id,photo_url,first_message_read,userbot_id,name,username,access_hash,about,cheat,cheat_created,ios_ban,scam,verified,fake,hidden,blocked,language_code,birthdate,created
19,1085511852,,public_channel,3.277733244584368e+17,https://telegra.ph/file/6f5203fa8e4a20b741328.jpg,True,5808733993.0,СПNЗЖУ LOGO,logotypes,711210329746997303,"Ничего лишнего, только лого

Веб-дизайн: @thedesigner
3D моделирование: @polygonstation
Вдохновение: @desinspire

По всем вопросам @tan_tanr",,,False,False,False,False,False,False,ru,2016-12-08 10:18:46.000000,2023-01-26 12:40:24.354424
20,1150092820,,public_channel,5.310294975365367e+18,https://telegra.ph/file/d4c12ea72ee49c92d9d11.jpg,True,5422518915.0,Матч! Хоккей,hockey_match,-1341732544137821440,"Главное из мира хоккея на Матч ТВ: КХЛ, НХЛ, сборная России",,,False,False,False,False,False,False,ru,2020-09-15 15:18:56.000000,2023-01-26 11:49:11.570771
21,1861318107,,public_channel,5.28515924620121e+18,https://telegra.ph/file/588ef562f764742a4a56e.jpg,True,5367446373.0,Algorithms UZ,algorithms_teacher,6507917604345736844,"Kanal yaratuvshisi: @bekzhanov_rasul
Muhokama guruhi: @algorithms_uz_chat",,,False,False,False,False,False,False,uz,2022-12-23 06:11:18.000000,2023-03-17 06:06:19.606710
22,1319481537,,public_channel,5.230965013852829e+18,https://telegra.ph/file/4292c0e7b0c9f74e9ef59.jpg,True,5920243719.0,Crash APK,apkcrash,7520483841508216999,"Crash APK - канал, в котором собраны только лучшие бесплатные игры и приложения на твой Android!",,,False,False,False,False,False,False,ru,2021-04-11 07:21:02.000000,2023-02-26 17:37:28.977056
23,1778887848,,public_channel,5.294041444727766e+18,https://telegra.ph/file/edff82849f226a8aa8299.jpg,True,5421360725.0,Сервіс вет-турботи Optimeal Expert,vetcareoptimeal,-5626311837368845056,Ваш друг-ветеринар 🐶😺,,,False,False,False,False,False,False,uk,2022-03-14 12:01:39.000000,2023-03-05 10:42:48.244122
24,1604792549,,public_channel,5.350733754609548e+18,https://telegra.ph/file/602771a102a1d16de8bf8.jpg,True,5499656614.0,ЯМаріуполь. Вінниця,i_mariupol_vin,-2855409064477936703,,,,False,False,False,False,False,False,uk,2022-05-26 10:19:30.000000,2023-01-27 06:39:38.189318
25,1231380548,,public_channel,5.465135139160965e+18,https://telegra.ph/file/d3ddc63e82672fb753556.jpg,True,,Tatiana in Austria | эмиграция | переезд Австрия Линц,tatiana_in_austria,1297856051979311698,"Привет, я - Таня. Уже год живу и работаю в Австрии.
Очень люблю эту страну и рассказываю о переезде, жизни, работе, радостях и трудностях эмигрантской жизни.

Не консультирую по релокации!!

Реклама 👉 @katyaskornyakova",,,False,False,False,False,False,False,,2021-08-10 11:52:10.000000,2023-01-26 11:49:31.608995
26,1351142115,,public_channel,1.89866027585016e+18,https://telegra.ph/file/aa246564e56686b472c7b.jpg,True,5578830708.0,Адвокат Егоров,advocategorov,-1345593228435869615,Видео адвоката Егорова и небольшие заметки про новые проекты...,,,False,False,False,False,False,False,ru,2017-11-20 18:10:53.000000,2023-01-26 12:13:13.246902
27,1536909282,,public_channel,5.343840040041694e+18,https://telegra.ph/file/21a68ee8ace81f2f08747.jpg,True,,СИГАРЕТЫ (опт и розница) 🚬,sigaretaregion,7156561707366179093,"▫️Работаем без предоплаты
▫️Быстрая доставка по всей России
▫️Для оптовиков своя система скидок
▫️Только оригинальная продукция",,,False,False,False,False,False,False,,2021-08-27 07:57:33.000000,2023-01-26 11:49:31.608509
28,1587392995,,public_channel,5.881885239050092e+18,https://telegra.ph/file/0144cec184241c0f4f21e.jpg,True,5401746847.0,ТАНЯ РЫЖОВА,tanyaryzhova,824164118303967439,,,,False,False,False,False,False,False,ru,2022-03-11 15:17:17.000000,2023-01-26 21:04:35.614898
29,1469990034,,public_channel,5.408970268443002e+18,https://telegra.ph/file/57f2221f1906278f067a9.jpg,True,5489924053.0,Mehrinoz,abbosova_mehrinoz,-8575823318008642285,"Mehrinoz Abbosovaning telegram kanali

http://t.me/M_maktublar_bot

Facebookda: https://www.facebook.com/abbasova.mehrinoz

Instagramda:

Instagram.com/mehrinoz_abbosova",,,False,False,False,False,False,False,uz,2020-08-29 05:25:05.000000,2023-01-27 06:31:42.549990
30,1491134141,,public_channel,5.220203990472572e+18,https://telegra.ph/file/6389d82b7f0bbf404fe07.jpg,True,5305189764.0,Baby.ru 🍼,babyrutelegram,-8527839736198808545,"Твой уютный мир-спаситель от домашних хлопот 💙

По вопросам рекламы - @hellobabyrubot

Чатик мам: https://t.me/kindybabysecret

Baby.ru в TeIegram",,,False,False,False,False,False,False,ru,2021-04-22 10:05:14.000000,2023-01-31 14:12:04.059052
31,1004353638,,public_channel,6.999304797202452e+17,https://telegra.ph/file/800cc8bbcdf1fbe326c0f.jpg,True,5539453869.0,Календарь событий,prazdniki,6079202212441546515,"Праздники, исторические события и именины со всего мира каждое утро.",,,False,False,False,False,False,False,ru,2015-10-11 11:42:48.000000,2023-01-26 12:54:26.407336
32,1238954014,,public_channel,5.449687834014364e+18,https://telegra.ph/file/464c215eae28bd8b82bf5.jpg,True,,Сергей Мелконян,melkonian_sergei,-2673806969390671358,"Личный блог Сергея Георгиевича Мелконяна, кандидата исторических наук",,,False,False,False,False,False,False,,2018-02-10 16:23:36.000000,2023-01-26 13:07:00.125387
33,1873976639,,public_channel,5.355059229058254e+18,https://telegra.ph/file/9699be740ca2bcf58cdaa.jpg,True,5535033149.0,Davron Fayziev Live,dfayzievlive,-4576986351368739738,Video va boshqa kontent uchun,,,False,False,False,False,False,False,uz,2023-01-19 18:09:17.000000,2023-01-26 21:53:22.762920
34,1481798027,,public_channel,5.442762993818516e+18,https://telegra.ph/file/f7303d888da72706bb7b0.jpg,True,5548927737.0,Меняйся,menyasaa,1946780978198356435,"Меняйся вместе с нами💸
Не как у всех❤️‍🔥
Личностный рост и саморазвитие🚀

По всем вопросам - @kkharchenko3
Купить рекламу можно тут - https://telega.in/c/menyasaa",,,False,False,False,False,False,False,ru,2021-05-25 08:17:47.000000,2023-02-05 08:09:41.207526
35,1350271024,,public_channel,5.402116243667924e+18,https://telegra.ph/file/c5854f01c42fcccb409e6.jpg,True,5500615504.0,Суперлига | Tribuna.uz,superliganews,-1792855611003730064,,,,False,False,False,False,False,False,uz,2021-02-09 17:29:01.000000,2023-01-27 11:31:59.310161
36,1854175355,,public_channel,5.404627197513287e+18,https://telegra.ph/file/52a53e75327eb35922251.jpg,True,,𝕜𝕡𝕠𝕡 𝕣𝕠𝕠𝕞,hdjsksksos,-8422309133256109357,добро пожаловать.,,,False,False,False,False,False,True,ru,2023-01-26 05:19:44.000000,2023-01-31 07:10:44.676586
37,1515340458,,public_channel,5.206648553995356e+18,https://telegra.ph/file/3a85b841deeaf53a70297.jpg,True,5595062802.0,RotangShop-Отзывы,rotang_shop_otzivy,7556929989718844783,,,,False,False,False,False,False,False,ru,2021-10-01 15:16:08.000000,2023-03-08 17:21:38.329191
38,1669795217,,public_channel,5.22921527853618e+18,https://telegra.ph/file/94d7b26f467ad6ee07eaa.jpg,True,5618165042.0,NFNC x NFT,nfnc_nft,-636297111396387129,,,,False,False,False,False,False,False,ru,2022-07-10 22:30:53.000000,2023-01-26 13:35:31.327171
39,1595051317,,public_channel,,,True,5448579690.0,ТРЕШ НОВОСТИ,chvktreshnovosti,-6857139639555662353,Самый быстрые и шокирующие новости на диком западе!,,,False,False,False,False,False,False,ru,2021-08-02 20:25:19.000000,2023-01-26 11:56:58.257088
40,1148967758,,public_channel,1.888273550279813e+18,https://telegra.ph/file/72fb48cd2ebcd13acb90d.jpg,True,,💋Asian Dolls,asiandolis,-9094530458388835408,,,,True,False,False,False,False,False,ru,2017-08-02 11:10:03.000000,2023-03-05 23:37:10.519846
41,1589872357,,public_channel,5.283194418922371e+18,https://telegra.ph/file/0d2fe6023041806c11226.jpg,True,6128833965.0,Минторг Башкортостана,mintorgrb,4015237842358232486,,,,False,False,False,False,False,False,ru,2022-03-10 06:14:27.000000,2023-03-02 15:10:43.907101
42,1656897881,,public_channel,5.01293445652006e+18,https://telegra.ph/file/00d176c2e6dff1d831110.jpg,True,5830684474.0,ОТЗЫВЫ HAPPY TRAFF,happy_trafff,2661013147974583363,"Here are reviews of all the services that I provide. 

ONLY THIS ACCOUNT: @happytraff @happy_traff @ManagerSpamUa",,,False,False,False,False,False,False,ru,2023-01-01 16:32:10.000000,2023-02-11 14:58:57.151435
43,1477484461,,public_channel,5.462912313196658e+18,https://telegra.ph/file/19b27b2ed9311e0f5e89c.jpg,True,5666735460.0,ИСТОРИИ УСПЕХА | FREELANCE COOL,success_freelancecool,600115526959921186,,,,False,False,False,False,False,False,ru,2020-05-19 09:17:22.000000,2023-01-26 21:12:46.807862
44,1341547459,,public_channel,5.987956478696339e+18,https://telegra.ph/file/2df6f60c1533e5f79d0b2.jpg,True,,Semen demons,semendemons,7871126533573299844,,,,True,False,False,False,False,False,,2020-02-26 21:13:41.000000,2023-01-26 12:33:11.995241
45,1442670130,,public_channel,5.292054661576111e+18,https://telegra.ph/file/50f96a132c96e7f38e295.jpg,True,,Фанерозой: улики эволюции,phanerozoi,2928740786747753013,"Мы рассказываем о теории эволюции, палеонтологии, этологии, экологии и о многом другом, связанном с биологией и животными в частности.

Ссылки на наш проект:
Вк: https://vk.com/phanerozoi
YouTube: https://goo.su/Jdn

Сотрудничество: @alexandr_aurelius",,,False,False,False,False,False,True,ru,2019-07-11 17:41:09.000000,2023-01-27 16:32:57.000139
46,1182542953,,public_channel,5.449654389104036e+18,https://telegra.ph/file/38c00957a3884bfe1031b.jpg,True,5422135516.0,РУТ (МИИТ),rut_live,-4036288601927439869,Российский университет транспорта / rut-miit.ru,,,False,False,True,False,False,False,ru,2019-05-14 13:09:54.000000,2023-01-26 11:49:11.719362
47,1790486515,,public_channel,,,True,,Маникюр | Ногти | дизайн ногтей,nails_manic,-5834403590348254333,,,,False,False,False,False,False,False,,2023-01-04 08:24:29.000000,2023-02-19 12:11:29.934056
48,1323216705,,public_channel,1.9750591455214735e+18,https://telegra.ph/file/0ebcb6a0862ac3b286af7.jpg,True,5433300886.0,Rostov_com,rostov_compro,-1900535548453067421,"Ростов в мировой сети; 
Наш адрес: rostov.comp@protonmail.com

Бот для связи с каналом 
@RostovComBot",,,False,False,False,False,False,False,ru,2018-12-10 09:45:40.000000,2023-01-26 18:03:59.238553
49,1737914251,,public_channel,5.24483577394402e+18,https://telegra.ph/file/73a792bbf7431273ba0d0.jpg,True,5540500755.0,Сам ИванИваныч,iiulyanchenko,-3404076318487495057,Глава города Ставрополя Иван Ульянченко,,,False,False,False,False,False,False,ru,2022-02-26 07:44:22.000000,2023-01-26 11:53:49.771942
50,1867977303,,public_channel,5.47238068456481e+18,https://telegra.ph/file/f5fa99a8336d5697e1287.jpg,True,5449097984.0,Taro💓,tarospirituality_u,-8081333108940597070,@kkkk_e2 -по всем вопросам,,,False,False,False,False,False,False,ru,2023-01-25 15:31:37.000000,2023-02-18 21:26:10.690822
51,1652132451,,public_channel,5.287365953153251e+18,https://telegra.ph/file/c373180ffc4fc7c99fda4.jpg,True,5901683211.0,ЗабИЖТ,zabizht_chita,-8943386276259662698,Учим железно!,,,False,False,False,False,False,False,ru,2022-03-12 01:40:20.000000,2023-03-05 21:51:32.064745
52,1122061835,,public_channel,5.400213031989922e+18,https://telegra.ph/file/a955835f8681810eb0891.jpg,True,5560159748.0,Тема Наизнанку,temanaiznanku,4506689520326392491,"Внутренняя кухня стартапа. 
О личном развитии и бизнесе не так, как следует >> @dimadubovik",,,False,False,False,False,False,False,ru,2017-10-11 20:29:46.000000,2023-01-26 20:28:47.748759
53,1894906482,,public_channel,5.348087809942078e+18,https://telegra.ph/file/46d8fa7ad2d209bbfb122.jpg,True,5303197339.0,1xbet Linebet Bonus,xbet_1xbet_linebet_bonus_vzlom,-4216535243510461244,,,,False,False,False,False,False,False,uz,2022-12-24 15:00:55.000000,2023-01-30 07:41:10.297318
54,1469314693,,public_channel,5.368369882464366e+18,https://telegra.ph/file/4078c7b6b71609a889ad8.jpg,True,5472976086.0,ARTPLAY_MOSCOW,artplay_mos,-5089567406568474830,Центр дизайна ARTPLAY,,,False,False,False,False,False,False,ru,2020-02-21 18:40:17.000000,2023-01-26 17:43:49.015244
55,1569575613,,public_channel,,,True,5414313167.0,IM GROUP (Чат прокла),imgroupfbchat,3889008313069603429,,,,False,False,False,False,False,False,ru,2022-10-10 18:31:12.000000,2023-01-27 02:30:38.594746
56,1624809209,,public_channel,5.395867495748975e+18,https://telegra.ph/file/b25c2a9572c12dd9730b4.jpg,True,,Durov's Code,durovs_code,4508833373193553146,"News from IT and Telegram world. 

Team:

Advertising // @gaik1
Editor-in-chief // editors@kod.ae

! The project is not managed by Pavel Durov",,,False,False,True,False,False,False,,2022-04-16 16:04:22.000000,2023-01-26 12:14:02.261395
57,1824876992,,public_channel,5.192828569007539e+18,https://telegra.ph/file/4a115ea457ca1ea671912.jpg,True,5485116804.0,Just romance,justourromance,624873444234924461,Концентрация чувств,,,False,False,False,False,False,False,ru,2022-11-26 18:03:20.000000,2023-01-26 19:20:43.308013
58,1478918811,,public_channel,5.312025233005331e+18,https://telegra.ph/file/9aa8ab3e7ba818f2cba94.jpg,True,6007619718.0,Твоя зож-подружка 💪🏼 ne.iz.takih Германия Смоленск,zozhblog,-6879021428266464821,,,,False,False,False,False,False,False,ru,2019-08-13 22:18:57.000000,2023-01-29 07:11:30.077760
59,1655061669,,public_channel,5.251476257240107e+18,https://telegra.ph/file/08d131796e9aa3f30cbd3.jpg,True,5433743534.0,тэйчиk📵,tishka_q,-2835123552733258551,ᴧюбᴧю $уᴋ ᴀ ᴩᴀйᴏнᴀ^,,,False,False,False,False,False,False,ru,2022-07-05 18:58:33.000000,2023-02-09 07:51:08.114046
60,1364076742,,public_channel,5.226578593818199e+18,https://telegra.ph/file/62e8f3d442a55648f0d16.jpg,True,6007153148.0,admiration,admiration4,3975696977351579262,"Чертог красоты и уюта

Купить рекламу: telega.in/channels/admiration4/card?r=1oq6_-Z8",,,False,False,False,False,False,False,ru,2021-05-24 15:09:56.000000,2023-01-26 21:28:46.679108
61,1211687009,,public_channel,4.972139555767561e+18,https://telegra.ph/file/526afe7bdef455a498523.jpg,True,,✨XNX HUB🍋,bronhagarantidas,8941343197488829900,,,,True,False,False,False,False,False,,2018-04-25 03:47:28.000000,2023-01-27 13:50:48.432227
62,1643294968,,public_channel,5.312474190231749e+18,https://telegra.ph/file/ba6ee2a51d8a03843078c.jpg,True,,Лазиза про здоровье и тело,shapeofabody,-4059757591990512544,,,,False,False,False,False,False,False,ru,2023-01-05 08:04:24.000000,2023-01-26 11:56:21.158168
63,1705325361,,public_channel,5.474537449637135e+18,https://telegra.ph/file/7353b617164f6df6e7d37.jpg,True,5535171597.0,lily on the neck.,veelsay,338159955067225676,"личный канал, музыкант
по рекламе: @vealsay",,,False,False,False,False,False,False,ru,2022-10-08 10:19:00.000000,2023-03-11 11:11:54.111510
64,1656612428,,public_channel,5.287681989731793e+18,https://telegra.ph/file/351360b7e874646752e55.jpg,True,5503075858.0,Владимир Забураев,vladimirzaburaev,-4629725064127576265,Глава муниципального образования Лабинский район,,,False,False,False,False,False,False,ru,2022-03-11 16:55:10.000000,2023-01-27 02:30:37.459333
65,1724649663,,public_channel,5.24926753165343e+18,https://telegra.ph/file/9d6efe4ad30d2e85cf47c.jpg,True,5543000352.0,Artem Kushnarev,artemkushnarev,-2304494625769695878,"Мысли, идеи, общение…😎✊",,,False,False,False,False,False,False,ru,2022-02-07 07:22:25.000000,2023-03-03 11:22:41.895494
66,1603377456,,public_channel,5.328179743171921e+18,https://telegra.ph/file/9f8bbe27f29a0a0a271a5.jpg,True,5448990530.0,ТАСС LIVE,tass_live,-7810854733077849243,Смотрите #прямосейчас,,,False,False,False,False,False,False,ru,2022-09-22 09:51:52.000000,2023-01-26 11:48:50.509614
67,1069147148,,public_channel,5.32150929818398e+18,https://telegra.ph/file/89fdf57829fdfda362095.jpg,True,5467065622.0,Синие Ведерки,ruvederko,-3384630545745295351,"Синие Ведерки - теперь и в телеграм!
Связь с нами https://t.me/ruvederko333_bot",,,False,False,False,False,False,False,ru,2016-07-30 09:18:11.000000,2023-01-26 11:48:50.456144
68,1780065656,,public_channel,5.265130907461863e+18,https://telegra.ph/file/98b15469ecf7b54783c8b.jpg,True,5315462546.0,`` erito.shop.,eritops,2655610891788017982,"( вп - @eritov )
           цель: 5К до лета.",,,False,False,False,False,False,False,ru,2022-07-03 15:53:17.000000,2023-01-27 12:32:26.528808
69,1272482859,,public_channel,,,True,,ШЗШ Хранилище,wtfontstore,-5688405537016018601,,,,False,False,False,False,False,False,,2021-05-22 18:11:05.000000,2023-01-26 16:11:06.610558
70,1531185848,,public_channel,5.307593256252587e+18,https://telegra.ph/file/b01bf22ea09883aedb6a7.jpg,True,5480877921.0,🌝Пустые дни Коли Андреева🌚,pustie_dni,2796711161586306426,"Аниме про инцест
Твич: https://www.twitch.tv/bordoviyn",,,False,False,False,False,False,False,ru,2022-03-13 18:41:22.000000,2023-01-27 02:22:12.276198
71,1804038247,,public_channel,,,True,,SBQ REBORN,sbg_reborn,3100426981910123643,,,,False,False,False,False,False,True,ru,2023-01-24 23:05:56.000000,2023-01-27 00:45:24.160470
72,1195043865,,public_channel,5.418243034115584e+18,https://telegra.ph/file/b5d45930be8362a3148b4.jpg,True,5918846949.0,Bentonia,bentonia,3872495657646863595,"Следом за диким гусем 

@skipsirotkin",,,False,False,False,False,False,False,ru,2020-09-19 15:40:01.000000,2023-01-26 21:54:28.851827
73,1042405005,,public_channel,5.346793624437821e+17,https://telegra.ph/file/4cc1c0ea6703d92307d62.jpg,True,5510611862.0,Сады праведных,sharh_sady_pravednih,-1100364155779542078,"Толкование шейха Аль-Усаймина книги ""Рияд Салихин""",,,False,False,False,False,False,False,ru,2016-04-15 05:21:18.000000,2023-02-19 09:02:14.257077
74,1512447088,,public_channel,5.222124339070091e+18,https://telegra.ph/file/728d552d869a6ce5aabf7.jpg,True,,ТРАХЕН ЕГЭ | ФИЗИКА С КИРОМ | ТОПСКУЛ,egeskirom,-8414603522345519874,"Привет, меня зовут Кир, и я подготовлю тебя на 90+ по физике 🔭⁣⁣ 
⁣⁣ 
- более 7 лет готовлю к ЕГЭ⁣⁣ 
- 6 раз сдавал ЕГЭ после школы на 100 баллов ⁣⁣ 
- в 2021 и 2022 сдал егэ на 99⁣⁣ 
⁣⁣ 
Как записаться на мои курсы? Пиши сюда — https://vk.cc/ciLSuQ",,,False,False,False,False,False,False,ru,2022-05-19 10:48:25.000000,2023-01-26 11:59:05.925946
75,1840340707,,public_channel,5.456187605591902e+18,https://telegra.ph/file/1fa82089a5ba100ac7be5.jpg,True,,espoir.,espoirbe,-5554163514477779825,владелец - @sim3kaa | t.me/anonaskbot?start=5356263358,,,False,False,False,False,False,False,,2023-02-18 18:57:47.000000,2023-02-25 05:41:21.982917
76,1321740526,,public_channel,5.433734538770629e+18,https://telegra.ph/file/597396a5405801b7a8e2f.jpg,True,6273792284.0,КиноМуся 🎞️🎥,kinomusya,5126694574131619037,"Для фильма достаточно двух компонентов — девушки и пистолета
Сотрудничество и любая связь —  @mariakozlovaa

Поддержать Мусю можно на BOOSTY - https://boosty.to/kinomusya",,,False,False,False,False,False,False,ru,2020-05-19 15:39:25.000000,2023-01-26 19:31:52.267921
77,1364252271,,public_channel,5.203963082743856e+18,https://telegra.ph/file/56353ca43d90e79a82427.jpg,True,5618165042.0,Лизинг в России,leasingnewsrussia,2256583798054160534,"Сообщество сотрудников лизинговых компаний и лизинговых агентов России

Обратная связь: @anltkachuk",,,False,False,False,False,False,False,ru,2021-04-10 20:51:59.000000,2023-01-26 21:12:43.778878
78,1789811603,,public_channel,5.32573310646182e+18,https://telegra.ph/file/934ad5f6be46b93b96faa.jpg,True,5596620498.0,Marvel | IELTS,ieltsmarvel,-1088145633541003467,"This channel is for those who are preparing for IELTS

In addition, all sections of IELTS are thoroughly studied
🎵 LISTENING
📖 READING
📲 SPEAKING
📝 WRITING

Admin @diamond20o4",,,False,False,False,False,False,False,uz,2022-06-15 14:25:46.000000,2023-01-28 15:09:13.979725
79,1874392398,,public_channel,5.240009635157623e+18,https://telegra.ph/file/0fe762fe66fdc41bc3463.jpg,True,5404411713.0,Спільно | UNICEF Дніпро,dniprounicef,2931780672881269658,,,,False,False,False,False,False,False,uk,2022-12-12 10:15:06.000000,2023-01-27 06:39:38.167287
80,1316856369,,public_channel,5.418234323921909e+18,https://telegra.ph/file/f6c3d076388b5529f194b.jpg,True,5574846633.0,УРАЛLIVE,urallive,-101507822973803054,Новости Урала.,,,False,False,False,False,False,False,ru,2021-04-01 05:28:13.000000,2023-01-26 11:48:53.419202
81,1487313256,,public_channel,5.395749470047677e+18,https://telegra.ph/file/2adf210963dfd55bb700a.jpg,True,5430249719.0,Оκτагон,octagonmedia,7185172008879115320,"Телеграм-канал издания: https://octagon.media/

УрФО @octagon_ural
СЗФО @octagon_szfo
СФО @octagon_sibir
Крым @octagon_crimea
ДФО @octagon_vostok

Обратная связь
реклама: ad@octagon.media
коллаборация: pr@octagon.media
новости: newsbox@octagon.media",,,False,False,False,False,False,False,ru,2020-03-12 06:26:16.000000,2023-01-26 11:48:50.654026
82,1757282925,,public_channel,5.425098450460065e+18,https://telegra.ph/file/bb9621ea69458a00c4266.jpg,True,,PUBG BEZ ADDACHA,pubg_bez_addacha,-5922595288881477625,,,,False,False,False,False,False,True,uz,2022-04-27 05:29:03.000000,2023-01-27 09:07:31.558740
83,1673623396,,public_channel,6.248952381324767e+18,https://telegra.ph/file/af58df37976b6e6717ca8.jpg,True,,@ForexWeb3,global,2525861668890679644,@GlobalFxTrd,,,False,False,False,False,False,False,,2022-04-09 13:49:47.000000,2023-02-04 19:41:38.992648
